,labels,A680_N0,A680_N1,A680_N2,A680_C0,A680_C1,A680_C2,sites,y,x,A594_N0,A594_N1,A594_N2,A594_C0,A594_C1,A594_C2,A532_N0,A532_N1,A532_N2,A532_C0,A532_C1,A532_C2,A488_N0,A488_N1,A488_N2,A488_C0,A488_C1,A488_C2,A430_N0,A430_N1,A430_N2,A430_C0,A430_C1,A430_C2,A405_N0,A405_N1,A405_N2,A405_C0,A405_C1,A405_C2
14503,109,24.0247631073,0.0,221.945724487,52.0791244507,0.0,91.8728790283,E9-Site_4,323.9375,86.875,309.21887207,1177.15014648,570.916381836,198.58102417,1249.80114746,388.001190186,12058.1523438,245.074432373,32.2293319702,132.88861084,51.3498458862,20.6284217834,0.0,0.0,0.0,47.0506973267,65.9766845703,0.0,0.0,689.322143555,60.252658844,0.0,32.7905540466,21.949131012,0.0,3007.93798828,273.956420898,0.0,798.519775391,64.2191162109
14504,110,54.2693099976,0.0,235.236587524,63.0826759338,0.0,100.895233154,E9-Site_4,325.647058824,67.4117647059,234.099533081,1005.26843262,454.850708008,217.90486145,1232.3828125,448.524902344,9632.76269531,189.030303955,16.2085132599,178.762084961,50.9666137695,27.4510650635,0.0,0.0,0.0,76.1017303467,37.7615394592,0.0,0.0,914.753173828,113.384590149,0.0,76.9383850098,34.2508544922,0.0,3498.17626953,249.689498901,0.0,970.786254883,63.7012405396
14505,111,9.50517463684,0.0,149.326629639,43.1112670898,0.0,43.4855194092,E9-Site_4,330.529411765,350.117647059,403.285491943,855.894104004,717.587158203,266.769744873,777.913330078,484.702392578,15450.8759766,323.100982666,29.5265522003,191.284133911,43.9114341736,21.4523658752,0.0,0.0,0.0,9.18191146851,79.4122467041,0.0,0.0,796.913696289,3.65669894218,0.0,42.0793457031,19.588596344,0.0,2394.28173828,150.567306519,0.0,452.81463623,38.9882049561
14506,112,79.1915130615,0.0,260.137329102,57.5032920837,0.0,107.125404358,E9-Site_4,334.722222222,301.611111111,240.543548584,1141.04467773,663.120117188,227.389572144,1133.10974121,534.389282227,7327.34570312,148.490478516,26.9918384552,128.969207764,45.4229850769,28.1283836365,0.0,0.0,0.0,68.9234542847,66.2591400146,0.0,0.0,692.261108398,86.9299697876,0.0,49.9943122864,42.2606887817,0.0,3228.69287109,310.841125488,0.0,788.659362793,89.6231994629
14507,113,32.5550117493,0.0,149.704589844,36.0404853821,0.0,47.5748023987,E9-Site_4,341.264705882,337.617647059,316.329223633,834.750854492,454.249420166,193.845840454,642.199401855,329.613983154,11683.4003906,221.768951416,37.7741394043,185.564575195,32.3136901855,19.3483581543,0.0,0.0,0.0,32.9409599304,12.7873020172,0.0,0.0,572.355712891,0.0,0.0,38.3473243713,29.7240123749,0.0,2311.25366211,65.0035552979,0.0,419.120758057,49.4967765808
14508,114,103.449790955,0.0,323.960235596,63.2363471985,0.0,86.1540222168,E9-Site_4,345.0,45.0,386.017700195,1966.05615234,746.362365723,145.316436768,1728.14929199,339.598632812,11703.5566406,292.721130371,34.4264450073,138.902832031,55.8662376404,11.5091590881,0.0,0.0,0.0,38.7824783325,0.0,0.0,0.0,1098.78479004,113.607414246,0.0,70.3971557617,30.0879573822,0.0,4136.96582031,260.083007812,0.0,914.831970215,47.9410667419
14509,115,64.8075637817,0.0,367.08380127,125.627365112,0.0,202.207168579,E9-Site_4,347.9375,192.3125,204.286087036,1869.87731934,926.625305176,217.210205078,2148.77783203,828.369445801,1250.56567383,163.203491211,45.6769790649,596.576049805,136.038024902,48.1120300293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.713745117,110.884284973,0.0,189.135528564,72.3189239502,0.0,4367.07714844,433.018676758,0.0,2022.03076172,124.436676025
14510,116,147.901245117,0.0,326.129516602,46.1774673462,0.0,66.9854125977,E9-Site_4,350.363636364,169.863636364,281.106536865,2285.24609375,881.253295898,201.994567871,799.932250977,434.477905273,2914.39892578,177.189193726,40.3722190857,130.661468506,37.4530487061,12.4231891632,0.0,0.0,0.0,77.5538635254,58.746635437,0.0,0.0,452.844543457,122.640853882,0.0,24.0661430359,28.9558067322,0.0,4868.08691406,405.882415771,0.0,703.319335938,42.1099319458
14511,117,35.0611000061,0.0,230.686828613,87.0746002197,0.0,111.641540527,E9-Site_4,348.8,73.64,226.310928345,969.397399902,464.403320312,123.091674805,2011.1385498,355.767089844,8421.30273438,152.593444824,7.85821580887,285.973937988,71.2138366699,20.8818435669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.41955566,138.127197266,0.0,154.392028809,17.7526569366,0.0,4028.04370117,352.841552734,0.0,1597.84204102,62.0448150635
14512,118,3.87686538696,0.0,257.825775146,72.1938247681,0.0,131.074523926,E9-Site_4,353.96875,269.9375,551.792480469,1691.76660156,807.370605469,412.143066406,1549.73217773,872.35723877,23853.9082031,278.745788574,32.481262207,214.475006104,56.6987991333,33.5999069214,0.0,0.0,0.0,79.6021347046,152.807861328,0.0,0.0,654.377197266,108.353210449,0.0,52.4161262512,54.6962051392,0.0,3007.87402344,308.37689209,0.0,1126.94873047,148.900100708
14516,4,83.9075698853,0.0,238.716964722,62.0157623291,0.0,106.162796021,E9-Site_5,10.1111111111,122.222222222,389.191833496,1846.52404785,1115.94372559,76.379699707,955.396484375,445.522888184,3968.0559082,297.910125732,29.5975875854,143.696731567,35.4532241821,30.2953605652,0.0,74.4349136353,0.0,38.4632415771,0.0,0.0,0.0,835.242492676,59.6623306274,0.0,48.7790527344,57.6041488647,0.0,2970.06811523,260.033050537,0.0,460.151397705,109.242950439
14517,5,68.2384109497,0.0,213.727325439,43.1519203186,0.0,95.5411148071,E9-Site_5,9.52631578947,148.421052632,99.9982070923,1003.74053955,511.120758057,80.208480835,928.589050293,321.934204102,3675.10546875,157.731430054,25.6323623657,142.815139771,48.2570838928,13.0560836792,0.0,0.0,0.0,8.62331199646,0.0,0.0,0.0,420.919586182,81.704460144,0.0,40.7060203552,50.1790504456,0.0,2617.65429688,268.836700439,0.0,467.355438232,65.732208252
14519,7,52.4477996826,0.0,182.269668579,54.9723472595,0.0,88.6441345215,E9-Site_5,14.5294117647,220.176470588,120.788673401,870.003540039,381.175384521,220.909103394,1230.84448242,804.836364746,7154.35302734,217.481277466,24.0926704407,190.998977661,77.0995788574,29.6024246216,0.0,0.0,0.0,36.4976997375,63.8063316345,0.0,0.0,687.370178223,103.127586365,0.0,28.0612468719,46.4559783936,0.0,2090.87915039,244.014144897,0.0,598.053771973,85.3550720215
14520,8,105.501327515,0.0,241.739044189,81.0835113525,0.0,115.954048157,E9-Site_5,15.4166666667,290.791666667,250.649505615,1520.62988281,876.627319336,200.965087891,1294.10888672,733.440673828,5867.09472656,246.642852783,44.549533844,183.360458374,60.7197799683,23.4496154785,0.0,0.0,0.0,86.6262512207,19.9129314423,0.0,9.09820365906,424.882507324,169.165039062,0.0,36.4037017822,56.4277076721,0.0,1708.57617188,285.355377197,0.0,445.840911865,110.736373901
14521,9,36.2521896362,0.0,188.720336914,62.2765731812,0.0,89.5244979858,E9-Site_5,21.875,267.0,82.1234436035,696.831115723,374.960083008,126.468444824,886.481323242,395.003295898,4073.90771484,99.366317749,23.9977111816,168.482070923,50.1367530823,30.5632610321,0.0,0.0,0.0270182751119,78.6483078003,36.9133453369,0.0,0.0,492.399963379,65.3350219727,0.0,41.8597068787,35.6884384155,0.0,1875.57739258,255.450576782,0.0,318.598846436,67.9619369507
14523,11,116.239959717,0.0,233.220230103,99.0906143188,0.0,151.177536011,E9-Site_5,27.0,70.4,79.2476501465,1571.49328613,530.022583008,86.4568252563,1711.7557373,395.911682129,873.141418457,101.601745605,16.4672088623,284.735321045,93.2904968262,18.4959125519,11.7664556503,0.0,0.0,12.8337841034,0.0,0.0,0.0,249.483337402,90.8066940308,0.0,102.14050293,60.5385246277,0.0,2584.11669922,249.132064819,0.0,1174.96813965,137.653549194
14524,12,58.8138465881,0.0,208.830505371,46.7965774536,0.0,87.9277191162,E9-Site_5,35.5,216.5,50.2433166504,1108.68408203,339.379821777,78.149559021,1031.23303223,268.580688477,1781.28417969,85.8923034668,10.9325151443,132.406585693,39.5453033447,7.38258600235,0.0,0.0,0.0,71.2326507568,0.0,0.0,0.0,320.701904297,69.6970214844,0.0,31.1551208496,3.41598033905,0.0,1885.98730469,179.003479004,0.0,477.247711182,31.336523056
14525,13,21.4609146118,0.0,263.946624756,51.2002792358,0.0,63.8029708862,E9-Site_5,34.2391304348,225.195652174,1352.0703125,2195.32958984,1974.54528809,1264.11035156,1374.43005371,2045.83081055,39640.0390625,1634.64428711,54.4117279053,841.665344238,111.208717346,49.5115623474,0.0,29.2272224426,0.0,0.0,642.483581543,0.0,0.0,1105.4284668,100.814300537,0.0,23.2766914368,64.2480773926,0.0,2870.61279297,290.008422852,0.0,585.621398926,104.395133972
14526,14,39.9262046814,0.0,204.127563477,57.7976913452,0.0,94.3312530518,E9-Site_5,33.0666666667,261.666666667,101.752494812,754.768493652,358.883209229,137.99041748,990.263916016,368.90612793,4418.18066406,107.735023499,13.1833372116,120.353912354,49.5213012695,32.5776557922,0.0,0.0,0.0,87.3608016968,21.1458358765,0.0,0.0,562.139526367,73.1497039795,0.0,20.8136749268,42.0465621948,0.0,2185.8815918,221.915023804,0.0,358.740081787,68.8604125977
14528,16,120.06388855,0.0,240.945922852,69.8414306641,0.0,111.844299316,E9-Site_5,36.0263157895,239.921052632,86.9492034912,1344.34204102,476.034240723,84.0229873657,877.242004395,224.745849609,2126.43896484,112.059928894,18.6359519958,115.597412109,41.1609764099,14.3958625793,0.0,0.0,0.0,74.7983016968,0.0,0.19014556706,0.231746569276,285.069244385,117.662750244,0.0,30.9132766724,42.1398773193,0.0,1826.31640625,224.611968994,0.0,419.994537354,66.9895324707
14529,17,103.587944031,0.0,249.557861328,58.0347442627,0.0,82.1877822876,E9-Site_5,41.9552238806,284.776119403,117.319664001,1013.7220459,617.927307129,81.9790496826,582.46685791,281.651153564,3375.08032227,156.562057495,28.6624031067,110.284393311,30.8805103302,15.6813116074,0.0,0.0,0.8595687747,51.847240448,1.31611382961,0.0,0.0,389.750701904,102.629966736,0.0,14.6768331528,36.5577354431,0.0,1925.59558105,150.504577637,0.0,316.334777832,70.020904541
14531,19,54.011428833,0.0,194.209014893,47.7856216431,0.0,102.271835327,E9-Site_5,50.2352941176,13.0,173.399169922,1176.19042969,557.558410645,258.324401855,1116.07495117,625.649291992,8246.52050781,256.850402832,30.046710968,514.032470703,73.3020782471,25.0332527161,0.0,0.0,0.0,0.0,45.8028030396,0.0,0.0,587.514404297,121.487686157,0.0,116.192047119,64.606552124,0.0,2245.27124023,201.505950928,0.0,805.739990234,122.249450684
14532,20,75.7362213135,0.0,244.113677979,76.383102417,0.0,107.10357666,E9-Site_5,52.2142857143,112.821428571,71.324432373,923.821960449,454.502532959,111.260971069,1177.14587402,252.893966675,2015.25354004,95.5117034912,21.0099601746,124.594238281,49.5307159424,23.2564735413,0.0,0.0,0.0,49.2343635559,0.0,0.0,0.0,359.940551758,100.373962402,0.0,32.7242431641,35.2592773438,0.0,2342.59912109,242.398223877,0.0,674.752807617,62.9485473633
14533,21,65.7801361084,0.0,240.880828857,76.0891036987,0.0,103.887649536,E9-Site_5,59.0,218.5,134.616088867,969.650390625,529.053100586,231.370529175,1066.41992188,516.252075195,7464.83105469,248.060501099,27.4995117188,162.401229858,68.9202575684,26.0724334717,0.0,0.0,0.163410037756,48.0743942261,75.6768264771,0.0,0.0,572.588256836,114.859825134,0.0,39.9493179321,38.4638214111,0.0,2413.87573242,231.348907471,0.0,638.33984375,67.2127609253
14535,23,69.4718551636,0.0,186.138305664,52.8891677856,0.0,98.6709060669,E9-Site_5,59.6842105263,29.7368421053,203.73487854,1009.2578125,564.53704834,285.420501709,1027.81079102,586.032287598,8616.47558594,283.375091553,20.3213596344,232.312545776,53.6980934143,20.2403869629,0.0,0.0,6.2321972847,29.4470767975,89.6953277588,0.0,0.0,547.385803223,133.504333496,0.0,50.9982376099,46.9689826965,0.0,2431.4128418,194.626708984,0.0,595.60925293,77.2826080322
14536,24,41.319026947,0.0,215.282699585,38.8662414551,0.0,68.8657226562,E9-Site_5,70.4166666667,134.0,69.0505142212,892.896728516,419.796142578,135.843200684,932.576293945,333.742156982,1890.12329102,485.100524902,10.2831058502,96.0577850342,50.6004638672,14.4527206421,0.0,0.0,0.0,28.1330413818,33.3428001404,0.0,0.0,593.536315918,100.250930786,0.0,22.3526077271,20.6236305237,0.0,2690.13037109,294.916473389,0.0,505.00970459,60.9864311218
14537,25,130.802429199,0.0,356.093475342,116.536941528,0.0,159.655075073,E9-Site_5,69.3,212.15,269.250366211,1502.74694824,867.174804688,238.950485229,1693.22167969,737.945068359,9613.48828125,422.178161621,57.7364730835,293.275787354,97.5234603882,44.6866607666,0.0,0.0,0.0,60.2695159912,21.1362094879,0.0,0.0,786.483764648,177.475341797,0.0,52.4900512695,92.7792129517,0.0,3632.92626953,443.092773438,0.0,912.434143066,184.19317627
14538,26,13.680524826,0.0,151.336502075,37.1421737671,0.0,70.8000335693,E9-Site_5,73.4666666667,2.16666666667,192.577758789,898.539428711,420.519226074,181.993988037,874.383666992,400.566467285,9476.01757812,309.221130371,14.7342176437,200.723953247,46.029296875,16.9829177856,0.0,0.0,4.99264717102,0.0,60.4303970337,0.0,0.0,739.970214844,67.7414550781,0.0,95.9558105469,41.7213630676,0.0,2075.37109375,186.37310791,0.0,624.547668457,38.6018218994
14539,27,30.802816391,0.0,188.287384033,31.8082847595,0.0,69.69556427,E9-Site_5,72.0,15.8,235.351043701,886.952148438,584.93762207,208.632629395,779.807128906,492.541809082,12060.5332031,484.98626709,17.7006587982,209.374755859,46.1366348267,16.4159965515,0.0,0.0,0.0160239301622,32.5670776367,73.4459457397,0.0,0.0,615.737915039,83.877746582,0.0,42.7432022095,32.0766716003,0.0,2264.47216797,197.830032349,0.0,445.005432129,48.2265625
14540,28,76.3775177002,0.0,215.644439697,77.0295562744,0.0,129.5625,E9-Site_5,74.8888888889,97.5277777778,74.2467193604,992.28527832,440.16217041,126.524002075,1244.22875977,322.258789062,1777.86743164,100.238754272,30.0477867126,143.018463135,67.9302215576,30.5751876831,0.0,0.0,0.0,84.3252639771,0.0,0.0,0.0,326.285705566,78.8833694458,0.0,53.3088912964,34.5166473389,0.0,2192.31201172,211.725250244,0.0,771.000244141,39.1891937256
14541,29,79.0621948242,0.0,194.335403442,74.3259735107,0.0,84.6840362549,E9-Site_5,77.1923076923,42.6923076923,81.7067871094,1172.52612305,499.267944336,102.987854004,1166.2109375,295.660827637,2435.21923828,152.325744629,17.0015068054,107.472305298,53.9294815063,23.1072635651,0.0,0.0,4.08947610855,122.086608887,0.0,0.0,0.0,488.555847168,101.365646362,0.0,41.5550613403,53.2425613403,0.0,2480.89892578,208.242324829,0.0,552.66986084,48.8004264832
14543,31,23.2421150208,0.0,254.275100708,94.8938446045,0.0,102.766098022,E9-Site_5,75.9285714286,316.857142857,517.997924805,1537.23779297,1201.34570312,382.077148438,1392.40881348,1068.74108887,21766.0859375,1147.00634766,49.6837692261,201.350753784,70.2059707642,43.8876266479,0.0,0.0,0.0,76.3800048828,177.586532593,0.0,0.0,817.42199707,114.678375244,0.0,9.63673210144,24.011674881,0.0,2558.8359375,206.543884277,0.0,546.689758301,91.2961807251
14544,32,26.4183006287,0.0,147.555648804,45.3502235413,0.0,62.5732574463,E9-Site_5,78.0,375.625,91.7299957275,701.997314453,408.164459229,83.0976638794,856.05090332,246.513534546,4249.703125,182.096801758,30.1306056976,116.136985779,48.5068016052,18.0550422668,0.0,0.0,4.09435129166,42.7946510315,0.0,0.0,0.0,366.063812256,120.551559448,0.0,21.8047542572,36.5115852356,0.0,1558.70019531,207.465820312,0.0,398.763641357,60.2147750854
14546,34,67.8496856689,0.0,177.0962677,3.39981031418,0.0,84.8305587769,E9-Site_5,83.1612903226,89.3225806452,350.459594727,1304.70288086,963.022094727,37.6327590942,671.517944336,203.407089233,399.380828857,94.7178344727,21.3877391815,92.7779769897,23.0686759949,12.784444809,18.0647411346,0.972975671291,0.0,23.5259628296,0.0,0.0,0.0,57.6904373169,59.3419151306,0.0,9.11571788788,63.2633590698,0.0,1068.22692871,179.288726807,0.0,205.853088379,59.4726142883
